75.6998	42.7751	78.2717	85.4599
76.0601	41.9695	78.7554	84.99
75.5773	42.3322	79.104	84.5218
76.4056	42.1828	80.1019	83.8709
75.5767	42.1314	79.9679	83.5029
74.8853	41.5969	80.5073	83.8922
74.6414	42.146	81.3806	83.5666
74.3867	42.4997	82.3214	84.1117
74.525	43.0992	82.6127	84.1752
75.0807	43.0889	83.2438	84.0015
75.7636	42.2754	83.0445	84.7941
76.3195	41.4922	82.526	83.9432
76.5889	42.0661	82.324	83.0288
76.3732	42.3098	81.4801	82.4833
76.4335	41.4654	82.4238	82.2815
76.2748	41.6361	82.6862	82.4888
76.0175	41.6471	82.876	83.0546
76.6314	41.855	83.8117	83.2521
75.7788	41.6204	84.1743	82.3017
75.076	42.5438	84.8511	82.8604
75.057	42.8926	84.2548	82.9474
75.2637	43.081	84.7019	82.2
74.4982	42.5714	84.6879	82.5782
75.1746	43.4662	84.1391	82.0229
75.0846	44.2395	83.2346	81.6192
74.5358	44.2772	83.4775	82.0444
74.8673	44.4356	83.5629	81.344
75.6703	44.4014	84.0016	82.0779
75.5232	44.8446	84.2889	81.7963
75.6364	44.3724	83.64	81.8388
76.6226	44.7138	84.1458	81.6071
76.0364	44.3301	83.6551	82.0508
75.5158	44.582	83.0548	82.9755
75.9883	44.0386	82.2031	82.272
75.1856	44.4687	82.9642	82.79
76.0189	44.655	82.9432	82.4627
76.4309	44.3387	83.4839	81.4899
75.9678	43.5743	83.5138	81.3681
75.5602	43.6947	84.3211	80.4515
76.0735	43.3567	84.0536	79.4609
76.8401	43.0501	83.6084	78.9936
76.9323	43.133	84.3544	78.2903
77.619	42.2613	84.0301	78.8953
78.5778	42.6791	84.5272	78.9148
77.6876	42.1355	84.3689	78.1456
77.183	42.245	83.3704	78.9233
76.8944	41.6348	83.1688	78.6834
75.9308	41.4267	83.4754	78.4771
75.7595	41.4627	84.1697	79.2324
75.9798	41.0918	83.7956	79.0473
75.4259	41.5247	83.1678	78.588
74.6773	42.2784	83.9991	77.7039
75.3914	41.3319	83.4845	78.0011
74.5899	40.7548	82.5459	77.312
73.9142	39.7666	83.5143	78.049
74.1915	39.8679	84.3281	78.7332
74.5649	39.8816	84.5382	78.4767
74.1178	40.5844	84.693	79.4748
75.0055	41.0441	84.501	78.9585
74.3265	41.4054	83.774	79.1406
74.8089	41.2786	84.7386	79.4333
74.6184	40.2885	84.6097	79.6585
75.5096	40.5736	84.8875	80.5599
76.2256	39.967	85.8079	79.8919
76.4194	40.1449	86.3767	79.9053
76.1263	39.8668	85.4511	80.7746
75.1452	40.6441	85.6332	80.571
74.1525	41.1514	85.072	80.4409
74.2035	40.9386	86.0368	81.3222
74.4127	40.0527	85.9468	80.8534
74.2276	39.1625	85.2789	80.4362
74.834	38.7181	85.5476	79.9811
75.2529	38.1311	86.0794	79.1483
74.3268	37.6388	86.6845	78.4527
74.8436	36.9673	86.1381	78.7356
74.2863	37.7584	85.6256	78.8106
74.7481	38.1463	86.3001	78.8106
75.0564	38.4073	85.5131	78.6708
75.6233	37.6217	85.9134	78.3089
76.3184	36.9437	86.2476	79.0178
76.457	37.5845	86.4201	79.1166
76.1156	38.4331	86.7835	79.5869
75.3575	37.5251	85.9091	80.514
75.3239	37.0875	86.2812	80.8574
75.5994	37.0075	87.2636	81.8349
75.6901	36.8172	86.9676	81.6367
76.3347	36.7863	86.0542	81.8056
76.0881	35.8449	86.252	81.2198
75.8219	35.6413	85.6992	80.4404
76.2393	34.7052	85.381	80.8971
76.5193	35.478	86.2445	80.98
76.217	35.5102	86.9327	81.5135
75.4402	35.3809	86.8274	81.0183
76.2645	35.5377	85.9084	81.5304
76.7181	35.2583	84.9152	80.6607
75.9239	35.5192	85.0538	81.3037
76.5417	36.0722	85.9599	81.2956
75.6878	35.2861	86.8724	81.2933
76.3505	35.5031	86.5437	81.5521
76.8576	36.2282	87.1736	81.0172
77.7146	36.5514	88.0382	80.5548
78.0125	36.8059	87.3565	80.8587
77.4139	36.0248	88.0294	81.2211
77.4592	36.8531	87.4937	81.967
77.4725	37.3445	86.8497	81.3835
77.4256	36.7447	87.6283	81.1955
76.4917	37.506	86.7742	80.3564
76.0803	38.3589	86.9702	79.6985
76.1682	39.2066	86.5299	78.903
76.5599	39.4179	85.5697	79.0794
76.0326	39.9626	85.2296	79.2242
76.4961	39.4676	85.6845	79.9583
76.3477	38.7937	86.006	80.1702
75.9218	39.5605	86.6527	79.5955
76.7534	40.0239	87.0163	79.2627
75.9526	40.8437	87.9018	79.4631
75.7511	40.1313	87.7115	80.1856
75.1195	39.2841	86.9736	80.8329
75.6496	38.4881	87.0468	80.3423
75.5249	38.4327	86.1853	79.7921
74.8718	38.8002	86.1518	78.9711
74.6193	38.3548	86.8889	78.8889
75.4552	37.9741	87.7252	78.1888
75.3224	37.657	87.2501	79.0678
75.1065	38.4775	86.7022	79.0608
75.6303	38.9012	86.4723	78.3225
75.9661	38.029	86.0298	77.8869
76.4069	37.545	86.934	77.6498
76.2568	36.9734	87.7865	78.6308
75.8711	37.5	87.4734	79.5823
75.7996	37.5945	88.0542	79.8828
74.813	38.5861	88.2698	79.7064
75.7282	39.543	88.895	80.6553
76.5822	38.6599	88.6306	80.4252
77.515	39.4622	89.2066	80.4975
76.8677	39.9728	89.3558	80.9827
77.2599	40.1303	88.9552	80.4336
78.1396	41.0402	89.0773	80.6682
77.3023	40.7415	88.456	79.6836
76.6735	39.8477	88.5495	80.4712
76.4199	40.7577	89.0389	79.9069
75.7732	41.6734	88.4202	79.911
76.6565	42.6713	87.5298	79.589
75.6915	43.6006	87.7759	79.973
75.2775	42.8896	88.2435	79.1564
75.2197	42.6859	87.3631	79.8445
74.5044	42.56	86.6555	80.344
75.3659	42.0616	87.5409	79.5934
74.5766	42.9807	87.5138	79.173
75.1507	42.0354	88.2153	79.0636
75.8356	41.7719	88.166	79.0125
75.1385	42.4065	87.2012	78.8552
74.665	42.9147	87.2435	79.8355
74.9385	42.1267	86.5685	80.5142
75.6767	41.621	87.3985	80.2956
75.1039	41.2143	87.2372	80.1637
75.1353	42.1306	86.9062	79.3236
75.7266	41.66	86.6507	79.6753
76.0118	42.0652	87.637	80.1783
75.3969	43.022	87.9927	79.9748
76.1229	42.3577	87.5203	79.8793
75.7537	41.7257	87.4207	80.4809
75.3421	41.7032	86.4973	80.2909
74.5983	40.7573	86.2732	80.3224
73.6536	41.2379	86.0452	80.3706
74.1024	42.1669	85.572	81.3329
73.7016	41.7271	84.8929	81.644
74.6378	42.6849	85.1888	82.2619
74.1271	42.9686	85.0464	83.09
73.8411	43.0375	86.0068	82.4928
74.7507	42.9431	86.7785	82.4599
74.7853	42.2226	86.6584	81.5716
73.8763	41.994	85.8543	81.6421
73.4737	41.8655	85.119	81.8875
74.1366	42.2323	85.1339	82.8024
73.3775	41.6777	84.4686	83.5163
73.6621	41.1888	85.2846	83.1642
72.9631	40.3838	85.4632	83.3412
72.7398	39.7891	86.1537	82.9982
72.9917	39.3336	85.8457	83.2798
72.0551	40.2559	85.6729	83.0309
72.4334	39.7899	85.5865	82.4719
72.2295	39.3443	85.9151	82.5032
71.3755	39.5508	86.616	81.8119
71.1362	39.7365	86.3911	80.8931
71.6047	40.2901	86.4459	80.4354
71.2684	40.7698	86.9259	80.0282
72.1369	40.4766	86.3852	80.6508
71.548	39.5073	86.5286	79.8757
72.4816	38.5395	86.8	80.3223
72.8137	39.4264	87.2279	79.8634
73.2561	38.9279	87.9289	80.428
72.7651	39.4671	86.9314	81.4039
73.1299	39.3262	87.4147	82.0478
72.962	38.5624	88.2654	82.3862
73.3797	38.3294	88.6563	81.5865
73.0124	38.5912	89.1148	80.5967
73.8607	39.259	89.1885	79.8577
74.1586	39.7382	89.9538	79.8444
73.892	39.963	90.4981	80.0562
74.6498	40.8459	89.723	80.5689
73.9048	40.396	89.2577	79.8618
74.5795	39.4883	89.7791	79.7724
73.8223	38.8495	88.8773	79.4566
72.8534	39.5141	88.2556	78.6394
73.7449	38.8346	87.8207	78.2114
73.4323	39.613	88.4149	77.6453
74.2232	39.4147	88.9675	78.3671
73.5622	39.1434	89.0214	78.2446
72.9963	40.0183	89.2273	77.5601
73.4504	39.8841	89.938	77.483
72.5474	39.4836	89.3089	77.8973
72.121	39.2585	89.8725	78.2744
71.1668	39.855	90.1467	78.4676
71.7023	39.2248	89.3895	78.862
70.818	39.5104	88.4416	77.9436
71.7616	39.3135	87.4527	76.978
72.2038	39.2046	87.731	76.9643
71.2561	39.2552	87.3536	77.651
71.7259	39.9302	87.0883	77.5973
72.6754	39.3674	86.3559	76.7633
73.6476	38.4465	86.2681	77.1221
74.5183	39.3071	86.0532	76.9279
75.3579	39.582	86.2453	75.957
76.1833	38.8497	85.6819	76.5082
76.4199	39.4809	85.2957	77.2017
76.7442	38.5163	84.7377	76.81
77.6206	39.4685	84.5287	77.0397
78.5859	39.7241	84.7741	77.5461
79.1975	38.8926	84.9192	78.0995
80.1975	39.0163	85.5832	79.0938
79.6099	39.6578	84.7281	78.217
80.3854	40.2467	84.0785	77.4162
80.0094	40.0436	83.9956	77.0781
79.4036	39.5226	83.7812	76.2772
79.6499	39.1714	83.0227	76.4177
79.0521	39.2909	83.4484	76.6329
78.6263	38.5549	84.2797	76.992
79.1929	39.1783	83.7548	77.5152
78.4002	39.3596	84.6306	76.972
77.5658	39.4536	84.3927	76.5003
77.0575	40.2306	84.8548	77.0447
76.2049	40.7431	84.6023	77.2171
75.4398	41.2128	85.1264	76.7568
75.8655	40.372	85.483	77.1865
76.4004	40.1885	85.2065	77.7275
76.3209	39.7444	85.7092	78.1364
76.6753	40.0988	85.236	77.87
77.6467	40.1409	84.3758	77.4956
76.9114	40.0042	84.3294	77.7176
77.1577	39.6452	83.7536	77.7019
77.7481	38.713	82.8053	78.2484
77.2435	37.9185	82.6391	78.9066
77.4444	37.7252	82.0569	78.0559
77.6342	36.8422	82.2409	77.5403
78.0413	36.3033	82.103	76.5426
78.4408	37.2806	82.0103	76.1887
77.8118	36.5792	81.993	76.2262
77.4025	36.2927	81.3421	77.1537
77.0826	35.2983	81.1623	76.7652
76.8909	34.5676	82.0485	77.1763
77.2335	33.992	81.9251	77.6277
78.0769	33.159	81.7353	78.0197
78.5225	33.088	81.7787	77.06
78.7618	33.3887	81.3337	77.3987
79.6243	32.9338	82.3193	77.2759
79.7516	32.0641	81.9845	76.8081
79.3351	32.5928	82.735	77.5478
79.0103	32.815	82.2716	77.5824
79.0154	32.2278	83.0791	77.0787
80.0013	31.8482	83.278	76.3635
79.8022	32.8103	84.0526	76.1228
78.837	32.7844	83.2549	76.9339
78.8316	33.6494	83.095	77.2895
78.821	33.0725	82.5611	77.2055
78.0514	33.875	82.9412	76.9399
77.744	33.7226	83.4399	76.6891
77.6521	34.4406	84.0805	76.1095
78.5827	35.4109	84.4827	76.2739
77.9756	34.9121	84.5459	76.7259
78.3294	35.6083	83.6573	77.0044
77.6996	36.3753	84.1409	77.2874
78.3201	36.9667	83.6285	77.9455
79.008	36.4884	83.3775	77.5174
78.7322	35.9715	83.9315	77.2151
79.3265	35.4325	84.837	76.9114
78.5657	36.3494	85.0411	76.895
78.3013	36.8728	84.2494	76.8927
79.1054	37.6935	83.5318	76.565
79.7425	38.3905	83.1719	75.8994
80.1441	37.8744	83.632	76.2336
81.0206	38.7483	84.0243	76.5427
80.7296	38.5847	84.3937	76.473
79.963	37.9547	84.2054	75.6091
80.1339	37.6308	83.755	75.3158
80.5353	37.8603	83.492	75.7792
79.5409	38.729	83.4581	76.265
78.6064	38.4178	84.2818	75.3048
79.4495	38.4436	85.2435	75.5047
78.6392	38.8121	85.6875	75.6543
77.7364	39.5356	86.4466	76.4978
78.556	39.4298	87.0079	77.1517
77.8882	39.9909	86.6134	76.1928
78.1822	39.0839	85.9307	76.6394
78.9196	38.6572	85.6869	77.455
79.5084	39.47	85.3213	77.5779
80.3725	39.4117	86.1812	77.382
79.785	39.4742	86.4594	77.7437
78.8903	38.9254	86.7131	76.8415
78.7983	38.071	85.9399	77.1094
78.3524	37.9408	86.4712	76.3164
78.892	38.7493	86.8543	75.5049
78.2063	38.7007	87.1697	75.0854
78.6248	38.5115	87.5189	74.2453
79.1374	39.3646	86.7198	74.5229
79.5283	39.0561	86.1426	74.1998
79.019	38.8546	86.939	73.9612
79.5994	38.5452	86.1692	73.7564
79.0344	38.7529	85.1871	73.3513
79.2945	39.0016	85.2837	73.4315
79.5733	39.8082	84.5095	73.6631
79.6192	40.6376	83.9369	73.4045
80.6028	41.4363	83.1436	73.5146
79.8002	40.913	84.0675	73.3329
79.6103	40.5156	84.5714	73.5438
79.0449	39.7164	84.471	73.6435
78.5348	39.821	83.6402	73.1079
78.2162	40.4146	83.5178	74.0941
78.6398	40.7883	84.003	73.1683
78.3861	40.3132	83.9844	72.3561
77.703	39.7691	83.4082	73.2255
76.9074	38.9423	82.5978	72.7316
76.0266	39.6222	83.4989	71.8801
76.9633	39.2146	84.1252	71.5694
76.3453	38.6962	83.3425	72.1199
75.6312	38.3774	82.8591	71.6797
75.9196	38.3434	82.2666	70.967
75.0543	38.5401	82.9445	70.7743
74.9627	38.9381	83.1372	71.018
75.444	39.7723	82.656	70.6704
76.0475	40.2702	81.7228	70.4002
75.7561	41.1559	81.7301	70.2196
75.1725	41.7411	82.6958	70.6462
74.7371	42.1537	82.126	69.7026
74.9294	42.7845	81.9126	70.266
74.184	42.4677	82.2293	69.827
74.2664	41.7742	82.3391	70.3781
73.5945	42.2491	82.9609	69.9075
73.7538	41.92	82.1891	69.5906
73.6998	41.5564	81.9406	70.1246
73.7027	42.1877	82.7223	70.4131
72.8269	42.003	82.2978	69.4473
72.2068	42.5486	82.4138	70.3656
71.5634	41.985	82.3766	71.1225
70.6543	42.6445	82.233	71.17
69.7255	42.7295	82.7311	71.5729
70.0844	43.6567	82.3404	72.2431
70.4277	44.6105	81.6603	71.5018
71.2286	44.4225	82.1838	70.8617
71.1949	44.2768	81.2914	71.1208
71.0626	43.4913	81.9479	71.6786
71.2591	43.8221	81.5368	70.7435
72.2472	44.221	80.7053	69.8741
71.5902	43.89	80.7176	70.0503
72.3462	43.2112	81.0652	70.641
72.1265	42.2999	81.545	70.8693
71.6367	41.9794	81.3634	70.7327
71.3092	41.6525	81.1256	70.0089
71.5309	41.4408	81.958	70.8759
71.5669	41.8591	82.792	70.6075
72.1125	41.8773	82.0442	70.5127
71.2367	40.9435	82.2627	70.8149
71.8785	41.1842	81.9283	71.1675
71.7949	40.2213	82.3364	71.5726
72.3645	40.6946	82.5295	71.5907
71.8596	41.2859	82.0611	71.3748
70.9689	40.6524	81.3218	71.3691
71.4282	41.031	80.8392	70.4843
71.1818	40.0501	80.8662	71.419
70.6593	40.63	81.6525	71.0165
71.2393	39.9247	82.2272	70.1225
71.1689	39.4912	82.739	70.6432
71.7776	39.7972	81.8192	70.0794
70.9243	40.5237	82.0642	69.5428
71.0205	39.605	82.9945	68.5556
71.5141	40.3556	83.7153	68.2679
70.5592	40.2922	83.6448	67.5288
71.1143	39.8873	83.4471	67.1069
70.4839	39.5059	84.2465	66.4121
70.9752	39.4403	85.0757	65.499
70.4904	38.9246	85.3436	64.7173
70.6432	39.3039	85.1758	64.1094
70.5155	38.9594	84.7855	63.5796
70.6659	39.3592	85.4014	63.0745
71.315	39.2512	84.8583	62.1633
70.464	38.9199	85.3558	62.1249
69.4724	38.0356	85.665	62.5529
69.7925	37.5397	84.8771	62.7604
70.2869	37.7832	84.9187	62.0175
70.6388	38.1586	84.5175	62.9502
70.9607	39.0399	83.5638	63.2625
70.2363	38.2902	82.933	63.1403
69.3144	39.2087	83.5901	63.2627
69.3398	40.0694	84.1538	62.3803
69.2912	40.9032	84.1348	62.927
70.1084	40.8497	84.3222	63.2082
70.5597	41.3114	83.6742	63.6138
70.905	40.8215	83.1486	62.8278
70.7685	41.0892	84.1212	62.369
70.8957	41.8922	84.39	62.3976
71.783	40.9846	83.9964	62.4044
72.4413	40.1956	84.6202	62.5931
72.7094	40.5655	85.4922	61.7316
73.0256	41.1362	84.8613	61.0238
73.4544	41.955	85.3409	60.5453
73.0615	41.2821	86.1548	59.9235
73.4915	40.4062	86.8144	60.4211
72.9247	40.618	85.8811	60.0423
73.5143	41.4893	85.0388	60.7279
74.373	41.7812	84.3913	59.9508
74.3863	41.0727	85.3331	60.8032
75.104	40.6159	85.493	61.3138
74.8807	40.6264	86.0751	60.3879
75.644	41.0211	85.3975	59.7057
76.0382	40.6836	84.7757	59.3799
75.2484	40.4174	84.7984	59.6721
74.2847	41.1815	84.5987	58.8751
75.2296	40.3132	83.841	58.5251
75.0792	41.3114	83.53	58.9572
74.1146	42.0434	84.2637	58.7158
73.6499	41.1957	83.494	58.9227
74.4061	42.191	84.1442	59.8693
74.8574	42.2617	84.827	59.4887
75.5357	42.438	85.2747	60.3019
76.3263	42.1745	86.128	60.5286
75.9167	41.5233	85.2592	59.8376
75.7798	41.6617	84.7715	59.9385
75.8536	40.9639	84.8497	60.769
75.519	41.7416	85.6161	60.4088
76.5042	41.5565	85.7336	60.1562
76.537	41.9356	84.915	60.7358
75.9066	42.5588	85.4633	59.7457
75.9795	43.3185	85.7874	59.5277
75.9074	44.0631	85.4555	59.8498
76.4488	44.3627	85.4501	59.0705
76.2146	43.8384	86.3417	58.7275
76.2963	43.3334	86.3909	58.6694
75.779	43.4279	87.1933	59.2382
75.8987	43.3198	87.2525	58.9074
75.1815	43.7709	86.693	59.5162
74.2514	43.5136	86.9544	58.6598
73.3153	42.9434	87.1882	58.4768
73.1014	42.2086	87.8108	57.5709
72.939	41.3288	88.6309	57.5917
72.3017	40.3313	88.4874	57.7003
71.9994	39.7255	88.5026	58.5901
71.3844	38.9158	87.6262	58.755
70.8965	38.9262	87.0072	58.6521
70.8921	39.8516	86.8008	58.9693
70.3932	40.7372	86.1615	59.4563
70.9978	40.8534	86.3968	60.286
70.4405	41.1417	87.2384	59.5322
69.9699	41.1596	87.3407	60.1017
70.0009	42.1435	87.4228	60.2776
69.008	43.0517	87.4185	59.8591
68.8551	43.3585	87.0189	60.4764
68.6714	43.6245	87.2955	60.971
67.8417	43.8964	86.3023	60.2362
68.0508	44.8054	86.3792	59.375
68.5171	45.3662	86.8004	60.1314
67.6179	45.6719	87.1229	59.9271
68.1088	46.5154	86.8996	58.9816
68.2043	46.0974	87.131	59.3539
67.3918	45.1126	87.9524	59.828
67.0982	45.7992	87.6489	59.8139
66.4752	45.9194	87.3182	59.0988
66.6326	46.0061	87.7411	59.9047
66.0229	45.1279	88.0254	60.8878
65.03	44.7644	88.2154	61.5174
64.5266	44.5572	88.3833	61.5348
64.0446	43.8208	87.935	60.6381
63.698	44.0562	88.6773	59.9591
63.0257	44.5571	88.3319	60.1798
63.8894	45.2809	87.5226	60.2304
63.6117	45.4799	87.4974	59.726
63.1721	45.6609	87.896	60.4289
63.375	46.3666	87.1087	61.1996
63.6807	45.5391	87.3203	60.5877
63.4742	46.1853	87.3996	61.3963
62.511	46.0546	87.7034	61.0275
61.7568	45.4037	88.2799	61.3233
62.5065	44.6813	88.1283	61.0024
62.6078	44.4677	87.3057	60.6871
63.1636	44.1295	88.1576	60.5208
63.5124	44.4174	88.4632	61.1103
63.8833	43.7595	88.7497	61.5686
62.9167	43.3337	88.4335	60.9936
63.7286	42.59	87.758	61.8088
62.9044	43.0914	87.292	62.7631
62.3216	43.5775	86.9296	62.7008
62.7353	43.4731	87.2373	63.2946
62.2936	42.9134	87.878	62.6731
62.6368	43.4446	87.1189	61.9789
62.1311	42.5978	87.313	62.6571
62.918	42.56	86.9784	61.7905
63.5568	43.1045	85.9944	61.911
64.3647	42.9809	85.4317	61.9466
63.884	43.27	86.4061	61.2929
63.5145	42.9733	86.7092	60.3865
63.9056	42.6438	87.4189	61.1333
64.111	43.3286	87.6431	60.8324
64.1764	43.4552	86.8966	60.287
63.8564	43.4714	86.169	60.1703
64.0353	42.9808	85.6656	60.7588
63.1843	43.4073	84.7897	60.2527
63.0433	43.9477	85.6941	59.7941
63.5315	43.6575	85.0318	59.4967
63.8717	44.0328	85.5193	59.9663
64.4057	44.9283	84.5987	59.6891
64.9349	45.012	85.17	59.2584
64.9017	44.777	85.5254	59.6866
64.4127	44.0398	84.9258	58.6979
64.5396	43.8169	85.0163	59.6738
65.0128	43.6789	84.7359	59.2841
64.6166	43.2039	85.1368	59.84
64.6348	43.6287	85.2056	60.0831
64.0486	44.13	85.1484	60.3149
64.5613	43.7471	85.5247	60.063
64.9433	44.5719	84.8341	60.0297
64.375	44.577	84.5714	60.986
65.1036	45.2041	84.3751	60.2217
65.471	45.6762	84.3106	60.0834
65.4214	45.4639	84.0269	60.3367
66.1103	45.0139	84.8774	60.1815
65.8649	45.4005	85.6157	60.1609
65.2862	46.3639	84.8407	60.3842
64.3723	45.7654	84.0314	60.0653
64.3512	44.9033	84.7186	60.478
65.165	44.7308	84.1714	61.2469
65.5285	43.7409	84.6169	62.2298
65.3851	43.7798	85.2167	62.9095
64.862	43.4346	84.6642	62.4009
